dataset,snippet,metric,metric_value,#_of_warnings,tool,dataset_id,metric_type,expected_cor
6,50,time_to_understand,238.0,1,infer,6,time,positive
9_gc,1,gap_accuracy,0.3958333333333333,0,infer,9_gc,correctness,negative
9_gc,2,gap_accuracy,0.2740740740740741,0,infer,9_gc,correctness,negative
9_gc,3,gap_accuracy,0.5,0,infer,9_gc,correctness,negative
9_gc,4,gap_accuracy,0.5238095238095238,0,infer,9_gc,correctness,negative
9_gc,5,gap_accuracy,0.4830917874396134,1,infer,9_gc,correctness,negative
9_gc,6,gap_accuracy,0.4021164021164021,1,infer,9_gc,correctness,negative
9_gc,7,gap_accuracy,0.369047619047619,1,infer,9_gc,correctness,negative
9_gc,8,gap_accuracy,0.3666666666666667,1,infer,9_gc,correctness,negative
9_gc,9,gap_accuracy,0.4682539682539682,1,infer,9_gc,correctness,negative
9_gc,10,gap_accuracy,0.5253623188405797,1,infer,9_gc,correctness,negative
9_gc,1,readability_level_before,2.8125,0,infer,9_gc,rating,negative
9_gc,2,readability_level_before,2.6,0,infer,9_gc,rating,negative
9_gc,3,readability_level_before,2.6,0,infer,9_gc,rating,negative
9_gc,4,readability_level_before,2.4285714285714284,0,infer,9_gc,rating,negative
9_gc,5,readability_level_before,3.347826086956522,1,infer,9_gc,rating,negative
9_gc,6,readability_level_before,3.0,1,infer,9_gc,rating,negative
9_gc,7,readability_level_before,2.7857142857142856,1,infer,9_gc,rating,negative
9_gc,8,readability_level_before,2.933333333333333,1,infer,9_gc,rating,negative
9_gc,9,readability_level_before,3.380952380952381,1,infer,9_gc,rating,negative
9_gc,10,readability_level_before,3.130434782608696,1,infer,9_gc,rating,negative
9_gc,1,readability_level_ba,2.59375,0,infer,9_gc,rating,negative
9_gc,2,readability_level_ba,2.433333333333333,0,infer,9_gc,rating,negative
9_gc,3,readability_level_ba,2.566666666666667,0,infer,9_gc,rating,negative
9_gc,4,readability_level_ba,2.5,0,infer,9_gc,rating,negative
9_gc,5,readability_level_ba,3.1739130434782608,1,infer,9_gc,rating,negative
9_gc,6,readability_level_ba,2.9285714285714284,1,infer,9_gc,rating,negative
9_gc,7,readability_level_ba,2.5357142857142856,1,infer,9_gc,rating,negative
9_gc,8,readability_level_ba,2.9,1,infer,9_gc,rating,negative
9_gc,9,readability_level_ba,3.380952380952381,1,infer,9_gc,rating,negative
9_gc,10,readability_level_ba,3.065217391304348,1,infer,9_gc,rating,negative
9_gc,1,time_to_read_complete,137.36374999999998,0,infer,9_gc,time,positive
9_gc,2,time_to_read_complete,123.19,0,infer,9_gc,time,positive
9_gc,3,time_to_read_complete,212.6206666666667,0,infer,9_gc,time,positive
9_gc,4,time_to_read_complete,202.57285714285717,0,infer,9_gc,time,positive
9_gc,5,time_to_read_complete,165.18,1,infer,9_gc,time,positive
9_gc,6,time_to_read_complete,197.07452380952375,1,infer,9_gc,time,positive
9_gc,7,time_to_read_complete,123.02642857142855,1,infer,9_gc,time,positive
9_gc,8,time_to_read_complete,533.914,1,infer,9_gc,time,positive
9_gc,9,time_to_read_complete,126.68928571428567,1,infer,9_gc,time,positive
9_gc,10,time_to_read_complete,124.6817391304348,1,infer,9_gc,time,positive
9_bc,1,gap_accuracy,0.3840579710144927,0,infer,9_bc,correctness,negative
9_bc,2,gap_accuracy,0.4074074074074074,0,infer,9_bc,correctness,negative
9_bc,3,gap_accuracy,0.611111111111111,0,infer,9_bc,correctness,negative
9_bc,4,gap_accuracy,0.5052083333333334,0,infer,9_bc,correctness,negative
9_bc,5,gap_accuracy,0.4126984126984127,1,infer,9_bc,correctness,negative
9_bc,6,gap_accuracy,0.3703703703703703,1,infer,9_bc,correctness,negative
9_bc,7,gap_accuracy,0.4895833333333333,1,infer,9_bc,correctness,negative
9_bc,8,gap_accuracy,0.4444444444444445,1,infer,9_bc,correctness,negative
9_bc,9,gap_accuracy,0.3666666666666666,1,infer,9_bc,correctness,negative
9_bc,10,gap_accuracy,0.3928571428571428,1,infer,9_bc,correctness,negative
9_bc,1,readability_level_before,2.739130434782609,0,infer,9_bc,rating,negative
9_bc,2,readability_level_before,3.0,0,infer,9_bc,rating,negative
9_bc,3,readability_level_before,2.6,0,infer,9_bc,rating,negative
9_bc,4,readability_level_before,2.0,0,infer,9_bc,rating,negative
9_bc,5,readability_level_before,2.642857142857143,1,infer,9_bc,rating,negative
9_bc,6,readability_level_before,2.333333333333333,1,infer,9_bc,rating,negative
9_bc,7,readability_level_before,2.9375,1,infer,9_bc,rating,negative
9_bc,8,readability_level_before,3.0,1,infer,9_bc,rating,negative
9_bc,9,readability_level_before,2.4,1,infer,9_bc,rating,negative
9_bc,10,readability_level_before,2.9285714285714284,1,infer,9_bc,rating,negative
9_bc,1,readability_level_ba,2.717391304347826,0,infer,9_bc,rating,negative
9_bc,2,readability_level_ba,2.857142857142857,0,infer,9_bc,rating,negative
9_bc,3,readability_level_ba,2.533333333333333,0,infer,9_bc,rating,negative
9_bc,4,readability_level_ba,1.96875,0,infer,9_bc,rating,negative
9_bc,5,readability_level_ba,2.4642857142857144,1,infer,9_bc,rating,negative
9_bc,6,readability_level_ba,2.1,1,infer,9_bc,rating,negative
9_bc,7,readability_level_ba,2.8125,1,infer,9_bc,rating,negative
9_bc,8,readability_level_ba,2.9,1,infer,9_bc,rating,negative
9_bc,9,readability_level_ba,2.5,1,infer,9_bc,rating,negative
9_bc,10,readability_level_ba,2.75,1,infer,9_bc,rating,negative
9_bc,1,time_to_read_complete,143.56804347826088,0,infer,9_bc,time,positive
9_bc,2,time_to_read_complete,134.24785714285716,0,infer,9_bc,time,positive
9_bc,3,time_to_read_complete,161.128,0,infer,9_bc,time,positive
9_bc,4,time_to_read_complete,188.781875,0,infer,9_bc,time,positive
9_bc,5,time_to_read_complete,184.0017857142857,1,infer,9_bc,time,positive
9_bc,6,time_to_read_complete,224.497,1,infer,9_bc,time,positive
9_bc,7,time_to_read_complete,106.005625,1,infer,9_bc,time,positive
9_bc,8,time_to_read_complete,111.08466666666664,1,infer,9_bc,time,positive
9_bc,9,time_to_read_complete,102.94033333333331,1,infer,9_bc,time,positive
9_bc,10,time_to_read_complete,200.44,1,infer,9_bc,time,positive
9_nc,1,gap_accuracy,0.380952380952381,0,infer,9_nc,correctness,negative
9_nc,2,gap_accuracy,0.3259259259259259,0,infer,9_nc,correctness,negative
9_nc,3,gap_accuracy,0.6507936507936508,0,infer,9_nc,correctness,negative
9_nc,4,gap_accuracy,0.5253623188405797,0,infer,9_nc,correctness,negative
9_nc,5,gap_accuracy,0.4583333333333333,1,infer,9_nc,correctness,negative
9_nc,6,gap_accuracy,0.2814814814814814,1,infer,9_nc,correctness,negative
9_nc,7,gap_accuracy,0.4347826086956521,1,infer,9_nc,correctness,negative
9_nc,8,gap_accuracy,0.5158730158730158,1,infer,9_nc,correctness,negative
9_nc,9,gap_accuracy,0.2777777777777778,1,infer,9_nc,correctness,negative
9_nc,10,gap_accuracy,0.4635416666666667,1,infer,9_nc,correctness,negative
9_nc,1,readability_level_before,2.7142857142857144,0,infer,9_nc,rating,negative
9_nc,2,readability_level_before,2.466666666666667,0,infer,9_nc,rating,negative
9_nc,3,readability_level_before,2.2857142857142856,0,infer,9_nc,rating,negative
9_nc,4,readability_level_before,2.347826086956522,0,infer,9_nc,rating,negative
9_nc,5,readability_level_before,2.25,1,infer,9_nc,rating,negative
9_nc,6,readability_level_before,2.7333333333333334,1,infer,9_nc,rating,negative
9_nc,7,readability_level_before,2.3043478260869565,1,infer,9_nc,rating,negative
9_nc,8,readability_level_before,2.6666666666666665,1,infer,9_nc,rating,negative
9_nc,9,readability_level_before,2.933333333333333,1,infer,9_nc,rating,negative
9_nc,10,readability_level_before,2.75,1,infer,9_nc,rating,negative
9_nc,1,readability_level_ba,2.642857142857143,0,infer,9_nc,rating,negative
9_nc,2,readability_level_ba,2.333333333333333,0,infer,9_nc,rating,negative
9_nc,3,readability_level_ba,2.261904761904762,0,infer,9_nc,rating,negative
9_nc,4,readability_level_ba,2.3043478260869565,0,infer,9_nc,rating,negative
9_nc,5,readability_level_ba,2.25,1,infer,9_nc,rating,negative
9_nc,6,readability_level_ba,2.533333333333333,1,infer,9_nc,rating,negative
9_nc,7,readability_level_ba,2.1956521739130435,1,infer,9_nc,rating,negative
9_nc,8,readability_level_ba,2.571428571428572,1,infer,9_nc,rating,negative
9_nc,9,readability_level_ba,2.966666666666667,1,infer,9_nc,rating,negative
9_nc,10,readability_level_ba,2.65625,1,infer,9_nc,rating,negative
9_nc,1,time_to_read_complete,97.71571428571428,0,infer,9_nc,time,positive
9_nc,2,time_to_read_complete,131.76166666666668,0,infer,9_nc,time,positive
9_nc,3,time_to_read_complete,180.75071428571428,0,infer,9_nc,time,positive
9_nc,4,time_to_read_complete,191.89021739130436,0,infer,9_nc,time,positive
9_nc,5,time_to_read_complete,155.11781249999996,1,infer,9_nc,time,positive
9_nc,6,time_to_read_complete,114.97499999999998,1,infer,9_nc,time,positive
9_nc,7,time_to_read_complete,166.80847826086958,1,infer,9_nc,time,positive
9_nc,8,time_to_read_complete,134.88285714285712,1,infer,9_nc,time,positive
9_nc,9,time_to_read_complete,81.70666666666666,1,infer,9_nc,time,positive
9_nc,10,time_to_read_complete,115.8690625,1,infer,9_nc,time,positive
f,1,perc_correct_output,39.47368421052632,1,infer,f,correctness,negative
f,2,perc_correct_output,89.47368421052632,0,infer,f,correctness,negative
f,3,perc_correct_output,78.94736842105263,0,infer,f,correctness,negative
f,4,perc_correct_output,47.368421052631575,0,infer,f,correctness,negative
f,5,perc_correct_output,52.63157894736842,0,infer,f,correctness,negative
f,6,perc_correct_output,100.0,0,infer,f,correctness,negative
f,7,perc_correct_output,78.94736842105263,0,infer,f,correctness,negative
f,8,perc_correct_output,61.11111111111112,0,infer,f,correctness,negative
f,9,perc_correct_output,66.66666666666666,0,infer,f,correctness,negative
f,10,perc_correct_output,88.88888888888889,0,infer,f,correctness,negative
f,11,perc_correct_output,94.73684210526316,0,infer,f,correctness,negative
f,12,perc_correct_output,84.21052631578947,0,infer,f,correctness,negative
f,13,perc_correct_output,78.94736842105263,0,infer,f,correctness,negative
f,14,perc_correct_output,68.42105263157895,0,infer,f,correctness,negative
f,15,perc_correct_output,18.0,0,infer,f,correctness,negative
f,16,perc_correct_output,0.0,0,infer,f,correctness,negative
f,1,brain_deact_31,-2.248355733,1,infer,f,physiological,negative
f,2,brain_deact_31,-2.137145163,0,infer,f,physiological,negative
f,3,brain_deact_31,-1.921303548,0,infer,f,physiological,negative
f,4,brain_deact_31,-1.831843539,0,infer,f,physiological,negative
f,5,brain_deact_31,-1.93865049,0,infer,f,physiological,negative
f,6,brain_deact_31,-2.063537981,0,infer,f,physiological,negative
f,7,brain_deact_31,-1.730000171,0,infer,f,physiological,negative
f,8,brain_deact_31,-2.103988089,0,infer,f,physiological,negative
f,9,brain_deact_31,-2.034462625,0,infer,f,physiological,negative
f,10,brain_deact_31,-2.180495768,0,infer,f,physiological,negative
f,11,brain_deact_31,-1.936397923,0,infer,f,physiological,negative
f,12,brain_deact_31,-1.545885531,0,infer,f,physiological,negative
f,13,brain_deact_31,-1.835985696,0,infer,f,physiological,negative
f,14,brain_deact_31,-1.897029609,0,infer,f,physiological,negative
f,15,brain_deact_31,-2.115286243,0,infer,f,physiological,negative
f,16,brain_deact_31,-1.729084884,0,infer,f,physiological,negative
f,1,brain_deact_32,-1.774586165,1,infer,f,physiological,negative
f,2,brain_deact_32,-1.91559082,0,infer,f,physiological,negative
f,3,brain_deact_32,-1.495832442,0,infer,f,physiological,negative
f,4,brain_deact_32,-1.46374886,0,infer,f,physiological,negative
f,5,brain_deact_32,-1.526649428,0,infer,f,physiological,negative
f,6,brain_deact_32,-1.848531743,0,infer,f,physiological,negative
f,7,brain_deact_32,-1.236600384,0,infer,f,physiological,negative
f,8,brain_deact_32,-1.565782627,0,infer,f,physiological,negative
f,9,brain_deact_32,-1.699418305,0,infer,f,physiological,negative
f,10,brain_deact_32,-1.907988566,0,infer,f,physiological,negative
f,11,brain_deact_32,-1.45635117,0,infer,f,physiological,negative
f,12,brain_deact_32,-1.37916458,0,infer,f,physiological,negative
f,13,brain_deact_32,-1.458877878,0,infer,f,physiological,negative
f,14,brain_deact_32,-1.6700936,0,infer,f,physiological,negative
f,15,brain_deact_32,-1.820133117,0,infer,f,physiological,negative
f,16,brain_deact_32,-1.241652874,0,infer,f,physiological,negative
f,1,complexity_level,46.6,1,infer,f,rating,positive
f,2,complexity_level,73.73684210526316,0,infer,f,rating,positive
f,3,complexity_level,38.578947368421055,0,infer,f,rating,positive
f,4,complexity_level,25.88888888888889,0,infer,f,rating,positive
f,5,complexity_level,61.42105263157895,0,infer,f,rating,positive
f,6,complexity_level,74.57894736842105,0,infer,f,rating,positive
f,7,complexity_level,0.0,0,infer,f,rating,positive
f,8,complexity_level,44.73684210526316,0,infer,f,rating,positive
f,9,complexity_level,45.44444444444444,0,infer,f,rating,positive
f,10,complexity_level,57.5,0,infer,f,rating,positive
f,11,complexity_level,33.31578947368421,0,infer,f,rating,positive
f,12,complexity_level,25.944444444444443,0,infer,f,rating,positive
f,13,complexity_level,47.22222222222222,0,infer,f,rating,positive
f,14,complexity_level,44.44444444444444,0,infer,f,rating,positive
f,15,complexity_level,47.22222222222222,0,infer,f,rating,positive
f,16,complexity_level,150.0,0,infer,f,rating,positive
f,1,time_to_understand,48.275447368421055,1,infer,f,time,positive
f,2,time_to_understand,30.38747368421053,0,infer,f,time,positive
f,3,time_to_understand,41.40668421052632,0,infer,f,time,positive
f,4,time_to_understand,50.024,0,infer,f,time,positive
f,5,time_to_understand,45.99226315789474,0,infer,f,time,positive
f,6,time_to_understand,21.517,0,infer,f,time,positive
f,7,time_to_understand,38.38831578947369,0,infer,f,time,positive
f,8,time_to_understand,43.33011111111111,0,infer,f,time,positive
f,9,time_to_understand,42.33516666666665,0,infer,f,time,positive
f,10,time_to_understand,27.647555555555552,0,infer,f,time,positive
f,11,time_to_understand,22.280263157894737,0,infer,f,time,positive
f,12,time_to_understand,35.582526315789465,0,infer,f,time,positive
f,13,time_to_understand,33.25842105263157,0,infer,f,time,positive
f,14,time_to_understand,40.122473684210526,0,infer,f,time,positive
f,15,time_to_understand,445.544,0,infer,f,time,positive
f,16,time_to_understand,0.0,0,infer,f,time,positive
1,1,correct_output_rating,1.2195121951219512,1,openjml,1,correctness,negative
1,2,correct_output_rating,1.951219512195122,1,openjml,1,correctness,negative
1,3,correct_output_rating,1.4878048780487805,1,openjml,1,correctness,negative
1,4,correct_output_rating,1.4878048780487805,3,openjml,1,correctness,negative
1,5,correct_output_rating,1.4390243902439024,4,openjml,1,correctness,negative
1,6,correct_output_rating,1.7804878048780488,2,openjml,1,correctness,negative
1,7,correct_output_rating,1.804878048780488,1,openjml,1,correctness,negative
1,8,correct_output_rating,1.4634146341463414,2,openjml,1,correctness,negative
1,9,correct_output_rating,1.853658536585366,1,openjml,1,correctness,negative
1,10,correct_output_rating,1.8780487804878048,0,openjml,1,correctness,negative
1,11,correct_output_rating,1.6341463414634143,1,openjml,1,correctness,negative
1,12,correct_output_rating,1.853658536585366,0,openjml,1,correctness,negative
1,13,correct_output_rating,2.0,0,openjml,1,correctness,negative
1,14,correct_output_rating,1.902439024390244,0,openjml,1,correctness,negative
1,15,correct_output_rating,0.7804878048780488,0,openjml,1,correctness,negative
1,16,correct_output_rating,1.951219512195122,0,openjml,1,correctness,negative
1,17,correct_output_rating,1.6585365853658536,0,openjml,1,correctness,negative
1,18,correct_output_rating,1.3902439024390243,2,openjml,1,correctness,negative
1,19,correct_output_rating,1.3902439024390243,2,openjml,1,correctness,negative
1,20,correct_output_rating,1.3902439024390243,0,openjml,1,correctness,negative
1,21,correct_output_rating,1.3902439024390243,5,openjml,1,correctness,negative
1,22,correct_output_rating,1.3902439024390243,0,openjml,1,correctness,negative
1,23,correct_output_rating,1.829268292682927,3,openjml,1,correctness,negative
1,1,output_difficulty,3.1707317073170733,1,openjml,1,rating,negative
1,2,output_difficulty,2.975609756097561,1,openjml,1,rating,negative
1,3,output_difficulty,2.3902439024390243,1,openjml,1,rating,negative
1,4,output_difficulty,2.414634146341464,3,openjml,1,rating,negative
1,5,output_difficulty,1.975609756097561,4,openjml,1,rating,negative
1,6,output_difficulty,3.1219512195121952,2,openjml,1,rating,negative
1,7,output_difficulty,3.2195121951219514,1,openjml,1,rating,negative
1,8,output_difficulty,2.3902439024390243,2,openjml,1,rating,negative
1,9,output_difficulty,3.1707317073170733,1,openjml,1,rating,negative
1,10,output_difficulty,3.634146341463415,0,openjml,1,rating,negative
1,11,output_difficulty,3.097560975609756,1,openjml,1,rating,negative
1,12,output_difficulty,3.341463414634146,0,openjml,1,rating,negative
1,13,output_difficulty,3.731707317073171,0,openjml,1,rating,negative
1,14,output_difficulty,3.4878048780487805,0,openjml,1,rating,negative
1,15,output_difficulty,1.0731707317073171,0,openjml,1,rating,negative
1,16,output_difficulty,3.7804878048780486,0,openjml,1,rating,negative
1,17,output_difficulty,3.048780487804878,0,openjml,1,rating,negative
1,18,output_difficulty,2.317073170731707,2,openjml,1,rating,negative
1,19,output_difficulty,1.902439024390244,2,openjml,1,rating,negative
1,20,output_difficulty,3.1951219512195124,0,openjml,1,rating,negative
1,21,output_difficulty,2.4878048780487805,5,openjml,1,rating,negative
1,22,output_difficulty,2.3902439024390243,0,openjml,1,rating,negative
1,23,output_difficulty,3.414634146341464,3,openjml,1,rating,negative
1,1,time_to_give_output,68.01441463414633,1,openjml,1,time,positive
1,2,time_to_give_output,100.26741463414632,1,openjml,1,time,positive
1,3,time_to_give_output,132.46873170731706,1,openjml,1,time,positive
1,4,time_to_give_output,154.64156097560976,3,openjml,1,time,positive
1,5,time_to_give_output,211.48453658536584,4,openjml,1,time,positive
1,6,time_to_give_output,70.5109512195122,2,openjml,1,time,positive
1,7,time_to_give_output,66.04860975609758,1,openjml,1,time,positive
1,8,time_to_give_output,104.82602439024387,2,openjml,1,time,positive
1,9,time_to_give_output,65.42085365853657,1,openjml,1,time,positive
1,10,time_to_give_output,42.58580487804878,0,openjml,1,time,positive
1,11,time_to_give_output,65.47378048780489,1,openjml,1,time,positive
1,12,time_to_give_output,59.81002439024391,0,openjml,1,time,positive
1,13,time_to_give_output,37.42529268292683,0,openjml,1,time,positive
1,14,time_to_give_output,48.39470731707317,0,openjml,1,time,positive
1,15,time_to_give_output,355.3091707317073,0,openjml,1,time,positive
1,16,time_to_give_output,20.50239024390244,0,openjml,1,time,positive
1,17,time_to_give_output,99.98841463414637,0,openjml,1,time,positive
1,18,time_to_give_output,132.07892682926828,2,openjml,1,time,positive
1,19,time_to_give_output,145.2398292682927,2,openjml,1,time,positive
1,20,time_to_give_output,80.62182926829269,0,openjml,1,time,positive
1,21,time_to_give_output,89.93921951219512,5,openjml,1,time,positive
1,22,time_to_give_output,86.29456097560976,0,openjml,1,time,positive
1,23,time_to_give_output,54.50070731707317,3,openjml,1,time,positive
2,1,brain_deact_31ant,-0.456862813,1,openjml,2,physiological,negative
2,2,brain_deact_31ant,-0.627872625,1,openjml,2,physiological,negative
2,3,brain_deact_31ant,-0.569892688,1,openjml,2,physiological,negative
2,4,brain_deact_31ant,-0.724818625,2,openjml,2,physiological,negative
2,5,brain_deact_31ant,-0.461402625,0,openjml,2,physiological,negative
2,6,brain_deact_31ant,-0.573933125,1,openjml,2,physiological,negative
2,7,brain_deact_31ant,-0.400142063,0,openjml,2,physiological,negative
2,8,brain_deact_31ant,-0.6289035,0,openjml,2,physiological,negative
2,9,brain_deact_31ant,-0.512648188,0,openjml,2,physiological,negative
2,10,brain_deact_31ant,-0.8140095,0,openjml,2,physiological,negative
2,11,brain_deact_31ant,-0.799689,5,openjml,2,physiological,negative
2,12,brain_deact_31ant,-0.754594875,0,openjml,2,physiological,negative
2,1,brain_deact_31post,-0.680167625,1,openjml,2,physiological,negative
2,2,brain_deact_31post,-0.58754025,1,openjml,2,physiological,negative
2,3,brain_deact_31post,-0.484311125,1,openjml,2,physiological,negative
2,4,brain_deact_31post,-0.755176125,2,openjml,2,physiological,negative
2,5,brain_deact_31post,-0.504249125,0,openjml,2,physiological,negative
2,6,brain_deact_31post,-0.531375313,1,openjml,2,physiological,negative
2,7,brain_deact_31post,-0.452398375,0,openjml,2,physiological,negative
2,8,brain_deact_31post,-0.787476813,0,openjml,2,physiological,negative
2,9,brain_deact_31post,-0.474544625,0,openjml,2,physiological,negative
2,10,brain_deact_31post,-0.827268563,0,openjml,2,physiological,negative
2,11,brain_deact_31post,-0.825552875,5,openjml,2,physiological,negative
2,12,brain_deact_31post,-0.743071875,0,openjml,2,physiological,negative
2,1,brain_deact_32,-0.567438063,1,openjml,2,physiological,negative
2,2,brain_deact_32,-0.760412688,1,openjml,2,physiological,negative
2,3,brain_deact_32,-0.80337975,1,openjml,2,physiological,negative
2,4,brain_deact_32,-0.853813313,2,openjml,2,physiological,negative
2,5,brain_deact_32,-0.534999375,0,openjml,2,physiological,negative
2,6,brain_deact_32,-0.833937188,1,openjml,2,physiological,negative
2,7,brain_deact_32,-0.44148875,0,openjml,2,physiological,negative
2,8,brain_deact_32,-0.687596375,0,openjml,2,physiological,negative
2,9,brain_deact_32,-0.513088813,0,openjml,2,physiological,negative
2,10,brain_deact_32,-1.045516125,0,openjml,2,physiological,negative
2,11,brain_deact_32,-1.065309875,5,openjml,2,physiological,negative
2,12,brain_deact_32,-0.810991375,0,openjml,2,physiological,negative
2,1,time_to_understand,277998.6875,1,openjml,2,time,positive
2,2,time_to_understand,379138.5,1,openjml,2,time,positive
2,3,time_to_understand,282050.625,1,openjml,2,time,positive
2,4,time_to_understand,328751.1875,2,openjml,2,time,positive
2,5,time_to_understand,228106.875,0,openjml,2,time,positive
2,6,time_to_understand,256201.1875,1,openjml,2,time,positive
2,7,time_to_understand,173291.875,0,openjml,2,time,positive
2,8,time_to_understand,253121.6875,0,openjml,2,time,positive
2,9,time_to_understand,368599.625,0,openjml,2,time,positive
2,10,time_to_understand,288200.0,0,openjml,2,time,positive
2,11,time_to_understand,513357.5625,5,openjml,2,time,positive
2,12,time_to_understand,432204.875,0,openjml,2,time,positive
3,1,readability_level,2.99,0,openjml,3,rating,negative
3,2,readability_level,3.74,2,openjml,3,rating,negative
3,3,readability_level,2.69,7,openjml,3,rating,negative
3,4,readability_level,4.03,0,openjml,3,rating,negative
3,5,readability_level,4.18,1,openjml,3,rating,negative
3,6,readability_level,2.18,0,openjml,3,rating,negative
3,7,readability_level,3.62,0,openjml,3,rating,negative
3,8,readability_level,2.86,1,openjml,3,rating,negative
3,9,readability_level,4.13,1,openjml,3,rating,negative
3,10,readability_level,3.35,1,openjml,3,rating,negative
3,11,readability_level,3.64,0,openjml,3,rating,negative
3,12,readability_level,3.53,1,openjml,3,rating,negative
3,13,readability_level,3.03,0,openjml,3,rating,negative
3,14,readability_level,4.05,2,openjml,3,rating,negative
3,15,readability_level,1.82,2,openjml,3,rating,negative
3,16,readability_level,2.9,0,openjml,3,rating,negative
3,17,readability_level,3.74,1,openjml,3,rating,negative
3,18,readability_level,2.46,18,openjml,3,rating,negative
3,19,readability_level,3.56,0,openjml,3,rating,negative
3,20,readability_level,3.26,0,openjml,3,rating,negative
3,21,readability_level,3.73,0,openjml,3,rating,negative
3,22,readability_level,2.73,18,openjml,3,rating,negative
3,23,readability_level,3.94,18,openjml,3,rating,negative
3,24,readability_level,3.48,0,openjml,3,rating,negative
3,25,readability_level,2.09,18,openjml,3,rating,negative
3,26,readability_level,2.37,18,openjml,3,rating,negative
3,27,readability_level,3.76,4,openjml,3,rating,negative
3,28,readability_level,2.86,0,openjml,3,rating,negative
3,29,readability_level,3.96,0,openjml,3,rating,negative
3,30,readability_level,2.78,1,openjml,3,rating,negative
3,31,readability_level,3.27,1,openjml,3,rating,negative
3,32,readability_level,4.22,1,openjml,3,rating,negative
3,33,readability_level,4.02,0,openjml,3,rating,negative
3,34,readability_level,4.35,0,openjml,3,rating,negative
3,35,readability_level,2.0,1,openjml,3,rating,negative
3,36,readability_level,2.52,18,openjml,3,rating,negative
3,37,readability_level,2.57,18,openjml,3,rating,negative
3,38,readability_level,2.77,18,openjml,3,rating,negative
3,39,readability_level,2.96,18,openjml,3,rating,negative
3,40,readability_level,2.9,1,openjml,3,rating,negative
3,41,readability_level,2.41,18,openjml,3,rating,negative
3,42,readability_level,3.08,0,openjml,3,rating,negative
3,43,readability_level,3.28,0,openjml,3,rating,negative
3,44,readability_level,4.07,0,openjml,3,rating,negative
3,45,readability_level,3.84,18,openjml,3,rating,negative
3,46,readability_level,3.76,18,openjml,3,rating,negative
3,47,readability_level,3.88,18,openjml,3,rating,negative
3,48,readability_level,3.93,4,openjml,3,rating,negative
3,49,readability_level,4.05,18,openjml,3,rating,negative
3,50,readability_level,4.16,0,openjml,3,rating,negative
3,51,readability_level,3.92,0,openjml,3,rating,negative
3,52,readability_level,2.63,18,openjml,3,rating,negative
3,53,readability_level,2.72,3,openjml,3,rating,negative
3,54,readability_level,3.6,0,openjml,3,rating,negative
3,55,readability_level,2.71,0,openjml,3,rating,negative
3,56,readability_level,3.61,2,openjml,3,rating,negative
3,57,readability_level,3.6,18,openjml,3,rating,negative
3,58,readability_level,2.4,18,openjml,3,rating,negative
3,59,readability_level,3.83,1,openjml,3,rating,negative
3,60,readability_level,3.88,1,openjml,3,rating,negative
3,61,readability_level,3.77,18,openjml,3,rating,negative
3,62,readability_level,3.47,18,openjml,3,rating,negative
3,63,readability_level,2.64,1,openjml,3,rating,negative
3,64,readability_level,3.59,18,openjml,3,rating,negative
3,65,readability_level,3.2,18,openjml,3,rating,negative
3,66,readability_level,2.59,18,openjml,3,rating,negative
3,67,readability_level,4.02,0,openjml,3,rating,negative
3,68,readability_level,3.35,0,openjml,3,rating,negative
3,69,readability_level,2.92,18,openjml,3,rating,negative
3,70,readability_level,2.39,2,openjml,3,rating,negative
3,71,readability_level,3.69,0,openjml,3,rating,negative
3,72,readability_level,2.86,1,openjml,3,rating,negative
3,73,readability_level,3.38,0,openjml,3,rating,negative
3,74,readability_level,3.82,18,openjml,3,rating,negative
3,75,readability_level,3.39,1,openjml,3,rating,negative
3,76,readability_level,3.49,18,openjml,3,rating,negative
3,77,readability_level,2.72,18,openjml,3,rating,negative
3,78,readability_level,2.28,1,openjml,3,rating,negative
3,79,readability_level,3.34,18,openjml,3,rating,negative
3,80,readability_level,4.15,1,openjml,3,rating,negative
3,81,readability_level,3.93,18,openjml,3,rating,negative
3,82,readability_level,4.0,18,openjml,3,rating,negative
3,83,readability_level,2.76,18,openjml,3,rating,negative
3,84,readability_level,3.94,0,openjml,3,rating,negative
3,85,readability_level,3.61,18,openjml,3,rating,negative
3,86,readability_level,2.62,0,openjml,3,rating,negative
3,87,readability_level,2.87,1,openjml,3,rating,negative
3,88,readability_level,3.23,0,openjml,3,rating,negative
3,89,readability_level,4.28,18,openjml,3,rating,negative
3,90,readability_level,3.35,18,openjml,3,rating,negative
3,91,readability_level,2.08,0,openjml,3,rating,negative
3,92,readability_level,3.36,1,openjml,3,rating,negative
3,93,readability_level,2.36,18,openjml,3,rating,negative
3,94,readability_level,4.07,18,openjml,3,rating,negative
3,95,readability_level,3.18,18,openjml,3,rating,negative
3,96,readability_level,3.81,0,openjml,3,rating,negative
3,97,readability_level,2.9,18,openjml,3,rating,negative
3,98,readability_level,3.0,18,openjml,3,rating,negative
3,99,readability_level,2.95,18,openjml,3,rating,negative
3,100,readability_level,2.12,1,openjml,3,rating,negative
6,1,correct_verif_questions,0.3703703703703704,0,openjml,6,correctness,negative
6,2,correct_verif_questions,0.4074074074074073,0,openjml,6,correctness,negative
6,3,correct_verif_questions,0.4166666666666667,2,openjml,6,correctness,negative
